query,truth,zero_truth,frozen_estimate,fresh_replay_estimate,fresh_native_estimate,frozen_qerror,fresh_replay_qerror,semantic_relative_error,mcv_trace_changed,fd_trace_changed,control_class
dmv.68,4302664,False,,4394184.075543369,4394184.075543369,,1.0212705606441426,0.0,False,True,fd
dmv.69,10859530,False,,10999184.305542566,10999184.305542566,,1.0128600690400567,0.0,False,False,unchanged
dmv.70,66667,False,,668.8630643841242,668.8630643841243,,99.67212057281957,1.6997027310260673e-16,False,False,unchanged
dmv.71,3278195,False,,3186290.194729782,3186290.194729782,,1.028843827665864,0.0,False,False,unchanged
dmv.72,575284,False,,597064.5500619361,597064.5500619361,,1.0378605176954967,0.0,False,False,unchanged
dmv.73,20528,False,,8465.746220416848,8465.74622041685,,2.4248305424621166,2.1486462695503411e-16,False,False,unchanged
dmv.74,9491948,False,,9611448.676217366,9611448.676217368,,1.012589689304805,1.9379442287819718e-16,False,False,unchanged
dmv.75,833451,False,,869996.7799742164,869996.7799742166,,1.0438487445263325,2.6762242000570377e-16,False,True,fd
dmv.76,108418,False,,200937.34804179682,200937.34804179682,,1.8533578191978899,0.0,False,False,unchanged
dmv.77,288287,False,,383779.9660860152,383779.9660860151,,1.3312427063517094,3.0333871518672e-16,False,False,unchanged
dmv.78,10435191,False,,10531939.386878654,10531939.386878656,,1.0092713575514483,1.7685680488738437e-16,False,False,unchanged
dmv.79,24571,False,,73387.46281539154,73387.46281539155,,2.986751162565282,1.982888448531413e-16,False,False,unchanged
dmv.80,10538624,False,,10609537.950468639,10609537.950468637,,1.0067289572593765,1.7556326749824968e-16,False,False,unchanged
dmv.81,9863828,False,,9908683.723869182,9908683.723869184,,1.0045474965570347,1.8798108821901358e-16,False,False,unchanged
dmv.82,949907,False,,1051162.6643490817,1051162.6643490817,,1.1065953449643826,0.0,False,False,unchanged
dmv.83,2503889,False,,2488469.064476055,2488469.064476055,,1.0061965550402339,0.0,False,False,unchanged
dmv.84,8719900,False,,8620092.48574718,8620092.485747179,,1.0115784737133442,2.1608180565472265e-16,False,False,unchanged
dmv.85,5818,False,,7462.008673210919,7462.0086732109185,,1.2825728211087863,1.2188336165275062e-16,False,False,unchanged
dmv.86,557621,False,,640327.4259317562,640327.425931756,,1.1483201420530362,1.818059278931182e-16,False,False,unchanged
dmv.87,635258,False,,632428.4381813838,632428.438181384,,1.0044741217310735,3.6815334288793085e-16,False,False,unchanged
dmv.88,1126687,False,,1096726.1142272344,1096726.1142272344,,1.0273184757653704,0.0,False,False,unchanged
dmv.89,321728,False,,245973.55445491188,245973.5544549121,,1.307978008908166,9.465677892480445e-16,False,False,unchanged
dmv.90,46678,False,,56697.47968804248,56697.47968804251,,1.2146510066421543,6.416473584202301e-16,False,False,unchanged
dmv.91,5314,False,,3023.7569199339755,3023.7569199339764,,1.7574163997666956,3.0078300797829576e-16,False,False,unchanged
dmv.92,10070110,False,,10185364.280086705,10185364.280086705,,1.0114451858109499,0.0,False,False,unchanged
dmv.93,2479446,False,,2759274.2390314694,2759274.2390314694,,1.1128591786356588,0.0,False,False,unchanged
dmv.94,6111074,False,,6325094.59940937,6325094.599409373,,1.0350217653082534,4.4172742082107863e-16,False,False,unchanged
dmv.95,1431338,False,,1417316.1289443942,1417316.1289443942,,1.0098932558299814,0.0,False,False,unchanged
dmv.96,1049588,False,,1047923.2987881181,1047923.2987881176,,1.0015885716195136,4.44365811740476e-16,False,False,unchanged
dmv.97,11004358,False,,11103914.897467526,11103914.897467526,,1.009047042768649,0.0,False,False,unchanged
dmv.98,11165446,False,,11258988.680773338,11258988.68077334,,1.0083778723011456,1.6543627514358764e-16,False,False,unchanged
dmv.99,5715661,False,,5699687.96429454,5699687.964294541,,1.0028024403801616,1.6339887033285158e-16,False,False,unchanged
dmv.100,4508504,False,,4591444.772098533,4591444.77209853,,1.0183965173588696,6.085160254621654e-16,False,False,unchanged
dmv.101,9640983,False,,9594785.667069932,9594785.667069934,,1.004814837405761,1.9413098049951267e-16,False,False,unchanged
dmv.102,10380182,False,,10267464.439017212,10267464.43901721,,1.0109781301559178,1.8141237890756672e-16,False,False,unchanged
dmv.103,11588121,False,,11638844.598333335,11638844.598333333,,1.0043772064800958,1.6003694640769457e-16,False,False,unchanged
dmv.104,6566717,False,,6570965.231938714,6570965.231938716,,1.0006469339151838,2.834659876417269e-16,False,False,unchanged
dmv.105,3653964,False,,3745876.9811556693,3745876.9811556702,,1.0251543203916813,2.486260438612025e-16,False,False,unchanged
dmv.106,6763491,False,,6701411.816708379,6701411.816708377,,1.009263597729786,4.1692225463302247e-16,False,False,unchanged
dmv.107,3102524,False,,3400307.03013473,3400307.0301347305,,1.0959808949535057,1.3694683544188311e-16,False,False,unchanged
dmv.108,4591736,False,,4244384.416720413,4244384.416720413,,1.081837917864184,0.0,False,False,unchanged
dmv.109,11548713,False,,11636260.554927755,11636260.554927755,,1.0075807195942748,0.0,False,False,unchanged
dmv.110,10560112,False,,10605657.439644182,10605657.439644186,,1.0043129693742057,3.5125500891031e-16,False,False,unchanged
dmv.111,4977,False,,1149.9839028706829,1149.9839028706829,,4.327886666566384,0.0,False,False,unchanged
dmv.112,678999,False,,652595.127181791,652595.127181791,,1.0404598068824589,0.0,False,False,unchanged
dmv.113,10501153,False,,10680180.749931911,10680180.749931911,,1.0170483898227092,0.0,False,False,unchanged
dmv.114,11112417,False,,11205880.164703844,11205880.164703846,,1.008410696314208,1.662203344899132e-16,False,False,unchanged
dmv.115,9151137,False,,9194039.82697301,9194039.82697301,,1.0046882509761366,0.0,False,False,unchanged
dmv.116,5555868,False,,5937730.287046613,5937730.287046614,,1.068731346217479,1.5684824496781107e-16,False,False,unchanged
dmv.117,2209337,False,,2184707.560588089,2184707.5605880893,,1.011273563499401,2.1314582130268754e-16,False,False,unchanged
dmv.118,4141930,False,,4197033.701894454,4197033.701894454,,1.0133038708752813,0.0,False,False,unchanged
dmv.119,9892,False,,3829.0335152538773,3829.033515253882,,2.583419539315296,1.1876295913181955e-15,False,False,unchanged
dmv.120,11044298,False,,11160039.287300797,11160039.287300795,,1.0104797323741896,1.669030996468349e-16,False,False,unchanged
dmv.121,10434718,False,,10479892.363069326,10479892.363069326,,1.0043292365993337,0.0,False,False,unchanged
dmv.122,1014202,False,,923653.418500156,923653.4185001564,,1.0980330713731112,3.781136500830753e-16,False,False,unchanged
dmv.123,9430505,False,,9317337.735022176,9317337.735022184,,1.0121458798850287,7.996469387299814e-16,False,False,unchanged
dmv.124,5226409,False,,5231481.728498647,5231481.728498648,,1.0009705953932513,1.7802271382160657e-16,False,False,unchanged
dmv.125,636156,False,,857711.678878584,857711.6788785838,,1.3482725603131684,1.357278030528186e-16,False,False,unchanged
dmv.126,11005785,False,,11103246.089098377,11103246.089098379,,1.0088554418515696,1.6775681042139364e-16,False,False,unchanged
dmv.127,2843779,False,,2841694.1473390223,2841694.1473390223,,1.000733665395669,0.0,False,False,unchanged
dmv.128,10514004,False,,10617331.162962157,10617331.162962155,,1.0098275750096877,1.754344025482288e-16,False,False,unchanged
dmv.129,6195136,False,,6199771.548516858,6199771.548516861,,1.0007482561346286,4.506565608074417e-16,False,False,unchanged
dmv.130,3880295,False,,3926634.7390816854,3926634.7390816854,,1.0119423237361298,0.0,False,False,unchanged
dmv.131,3677231,False,,3659039.50868252,3659039.508682519,,1.0049716575276963,2.545265150610009e-16,False,False,unchanged
dmv.132,5633107,False,,5898386.549180819,5898386.549180819,,1.0470929363104267,0.0,False,False,unchanged
dmv.133,467867,False,,445172.7081325373,445172.7081325373,,1.0509786234710194,0.0,False,False,unchanged
dmv.134,145932,False,,144206.9027855645,144206.90278556448,,1.0119626535284563,2.0181995379244134e-16,False,False,unchanged
dmv.135,2183432,False,,2133572.3934627543,2133572.3934627543,,1.0233690718393316,0.0,False,False,unchanged
dmv.136,9236,False,,18319.84669759077,18319.846697590783,,1.983526060804544,7.943251637733712e-16,False,False,unchanged
dmv.137,598219,False,,573245.8148233364,573245.8148233366,,1.0435645311852122,2.0308097995065486e-16,False,False,unchanged
dmv.138,344500,False,,352432.6543418306,352432.6543418306,,1.0230265728355024,0.0,False,False,unchanged
dmv.139,1199988,False,,1945140.7046300368,1945140.7046300375,,1.620966796859666,3.590958377967114e-16,False,False,unchanged
dmv.140,11488992,False,,11585122.828153746,11585122.828153746,,1.008367211688697,0.0,False,True,fd
dmv.141,150967,False,,180686.46240592626,180686.46240592623,,1.1968606543544367,1.6107366356727756e-16,False,False,unchanged
dmv.142,83297,False,,94286.2081892011,94286.2081892011,,1.1319280188866478,0.0,False,False,unchanged
dmv.143,9491948,False,,9611448.676217366,9611448.676217368,,1.012589689304805,1.9379442287819718e-16,False,False,unchanged
dmv.144,4738440,False,,4760617.584166735,4760617.584166736,,1.0046803555952455,1.956306210591142e-16,False,False,unchanged
dmv.145,10523891,False,,10704761.450709784,10704761.450709786,,1.0171866518486161,1.7400155601855593e-16,False,False,unchanged
dmv.146,11563337,False,,11654421.680900784,11654421.680900784,,1.0078770238124846,0.0,False,False,unchanged
dmv.147,10664464,False,,10738096.538740396,10738096.538740396,,1.0069044762812642,0.0,False,False,unchanged
dmv.148,11185430,False,,11270458.768593382,11270458.768593382,,1.0076017433923758,0.0,False,False,unchanged
dmv.149,3893117,False,,3892032.7005544435,3892032.7005544417,,1.0002785946390949,4.78579008076066e-16,False,False,unchanged
dmv.150,756268,False,,210351.89862675552,210351.89862675592,,3.59525159952042,1.937009501954861e-15,False,False,unchanged
dmv.151,10678663,False,,10722310.380557759,10722310.380557759,,1.004087345069112,0.0,False,False,unchanged
dmv.152,1107556,False,,1093079.7393594894,1093079.7393594894,,1.0132435540786744,0.0,False,False,unchanged
dmv.153,11670,False,,9305.669486320743,9305.669486320741,,1.2540741982245127,1.9547109492979052e-16,False,False,unchanged
dmv.154,5832226,False,,6130734.108845413,6130734.108845415,,1.0511825345666326,3.038208991225921e-16,False,False,unchanged
dmv.155,10398940,False,,10488258.747793319,10488258.74779332,,1.0085892165733545,1.7759336359077228e-16,False,False,unchanged
dmv.156,1085959,False,,1602046.1654902375,1602046.165490237,,1.4752363261322365,2.90666584608218e-16,False,False,unchanged
dmv.157,10521862,False,,10661875.877379779,10661875.87737978,,1.013306948654124,1.747014475363329e-16,False,False,unchanged
dmv.158,1152042,False,,1180274.9344228215,1180274.9344228222,,1.0245068620960187,5.918044267399318e-16,False,False,unchanged
dmv.159,10950436,False,,11054816.07776191,11054816.077761909,,1.0095320476519758,1.6849173574021657e-16,False,False,unchanged
dmv.160,6602534,False,,6610209.637520289,6610209.637520289,,1.0011625290411665,0.0,False,False,unchanged
dmv.161,226610,False,,462275.7963676938,462275.796367694,,2.039962033306976,3.777463239747624e-16,False,False,unchanged
dmv.162,1506007,False,,2189353.7151886667,2189353.715188667,,1.4537473698254169,2.1269349218319935e-16,False,False,unchanged
dmv.163,11511126,False,,11595012.71915087,11595012.71915087,,1.007287446871042,0.0,False,False,unchanged
dmv.164,239998,False,,384008.9407738952,384008.940773895,,1.6000505869794548,4.547367631297431e-16,False,False,unchanged
dmv.165,8108572,False,,8103428.019594681,8103428.0195946805,,1.000634790658087,1.1492945607259946e-16,False,False,unchanged
dmv.166,144500,False,,23118.902609646128,23118.902609646128,,6.250296670210845,0.0,False,False,unchanged
dmv.167,2322570,False,,2260279.040728073,2260279.0407280736,,1.0275589686713469,2.0601938031409696e-16,False,False,unchanged
dmv.168,1277805,False,,1259128.7027730034,1259128.7027730036,,1.0148327150241794,1.849140942789265e-16,False,False,unchanged
dmv.169,10909206,False,,11051027.342272623,11051027.342272623,,1.0130001525567143,0.0,False,False,unchanged
dmv.170,380519,False,,371390.22084186773,371390.2208418678,,1.0245800202747373,1.5672911575733526e-16,False,False,unchanged
dmv.171,346699,False,,220655.19200864958,220655.19200864955,,1.5712252081809595,1.3189732900367397e-16,False,False,unchanged
dmv.172,428949,False,,399606.6168519904,399606.61685199046,,1.073428171383052,1.456624051223527e-16,False,False,unchanged
dmv.173,0,True,,4.0260431684600356e-05,4.026043168460035e-05,,4.0260431684600355e+295,1.6831075312653266e-16,False,False,unchanged
dmv.174,4045754,False,,4063814.5735573596,4063814.5735573596,,1.0044640809988348,0.0,False,False,unchanged
dmv.175,893332,False,,898219.5058041041,898219.5058041039,,1.0054710967524998,2.5921352425478113e-16,False,False,unchanged
dmv.176,763041,False,,790127.5406791806,790127.540679181,,1.0354981458128472,4.4201214044583003e-16,False,False,unchanged
dmv.177,11454246,False,,11335290.912117908,11335290.912117906,,1.0104942245244826,1.6432265953048549e-16,False,False,unchanged
dmv.178,4651166,False,,4894859.74849695,4894859.74849695,,1.0523941197749016,0.0,False,False,unchanged
dmv.179,12,False,,140861.95553582607,140861.95553582654,,11738.496294652172,3.3057988264922527e-15,False,False,unchanged
dmv.180,11358534,False,,11463330.060255602,11463330.0602556,,1.009226195938279,1.6248726499544105e-16,False,False,unchanged
dmv.181,5605157,False,,5654371.734737399,5654371.7347374,,1.0087802598102782,1.6470840940540512e-16,False,False,unchanged
dmv.182,10595770,False,,10673223.981341986,10673223.981341984,,1.0073098964343306,1.7451569951938362e-16,False,False,unchanged
dmv.183,346503,False,,363720.75814770104,363720.7581477026,,1.0496900694877132,4.320916003439676e-15,False,False,unchanged
dmv.184,126074,False,,187606.36240900686,187606.36240900686,,1.4880654410029575,0.0,False,False,unchanged
dmv.185,37412,False,,27350.836708758645,27350.83670875864,,1.3678557770782727,1.3301160932772166e-16,False,False,unchanged
dmv.186,410593,False,,486390.37305582146,486390.3730558241,,1.1846046402540265,5.385272583932095e-15,False,False,unchanged
dmv.187,769393,False,,733682.9849266913,733682.9849266913,,1.048672268277936,0.0,False,False,unchanged
dmv.188,525931,False,,674771.562353588,674771.5623535881,,1.2830039726762408,1.7252553059717097e-16,False,False,unchanged
dmv.189,3760606,False,,3759828.736820674,3759828.7368206736,,1.000206728346883,1.2385172833736687e-16,False,False,unchanged
dmv.190,4853642,False,,4940958.113490672,4940958.113490672,,1.017989813317643,0.0,False,False,unchanged
dmv.191,453268,False,,718198.2305839288,718198.2305839289,,1.5844891556075629,1.6209357927863969e-16,False,False,unchanged
dmv.192,883648,False,,1402709.3442149614,1402709.3442149612,,1.5874073660721932,1.6598637815746167e-16,False,False,unchanged
dmv.193,61187,False,,38685.985082340565,38685.98508234055,,1.5816322078852978,3.7615470298595385e-16,False,False,unchanged
dmv.194,665857,False,,687801.4554471517,687801.4554471518,,1.032956709093922,1.6925716121268045e-16,False,False,unchanged
dmv.195,1248952,False,,1276421.162679037,1276421.1626790373,,1.0219937697197627,1.8240894969587409e-16,False,False,unchanged
dmv.196,12816,False,,12667.331910911393,12667.33191091139,,1.0117363380176805,1.435968849903597e-16,False,False,unchanged
dmv.197,10143660,False,,10262308.72954417,10262308.72954417,,1.011696836205489,0.0,False,False,unchanged
dmv.198,1100769,False,,1131016.7961855722,1131016.7961855726,,1.0274787863625994,4.1171916180043664e-16,False,False,unchanged
dmv.199,7399091,False,,7528243.91571916,7528243.915719158,,1.0174552408828543,2.4742093509240693e-16,False,False,unchanged
dmv.200,281872,False,,274242.56575073046,274242.5657507306,,1.0278200221339973,4.2449763955588534e-16,False,False,unchanged
dmv.201,11069520,False,,11144422.80451709,11144422.80451709,,1.00676658107281,0.0,False,False,unchanged
dmv.202,413423,False,,451725.6565474679,451725.6565474679,,1.0926476188975165,0.0,False,False,unchanged
dmv.203,581679,False,,1688710.172208889,1688710.1722088896,,2.903165100010296,4.136245179644758e-16,False,False,unchanged
dmv.204,723450,False,,669833.9781367384,669833.9781367386,,1.0800437475751887,3.4759455514861924e-16,False,False,unchanged
dmv.205,1695337,False,,1906701.575734956,1906701.5757349557,,1.124674077033036,1.2211173820639598e-16,False,False,unchanged
dmv.206,11305017,False,,11403701.63275877,11403701.632758774,,1.0087292776966872,3.2667377825463982e-16,False,False,unchanged
dmv.207,1169740,False,,1240720.8311781853,1240720.831178187,,1.060680861711308,1.3136029190623145e-15,False,True,fd
dmv.208,10579477,False,,10747114.601339782,10747114.601339784,,1.015845547122961,1.7331583576849095e-16,False,False,unchanged
dmv.209,171189,False,,106972.41906938651,106972.41906938651,,1.6003097012227059,0.0,False,False,unchanged
dmv.210,9866139,False,,9733173.37374043,9733173.373740427,,1.013661076521898,3.827415946902317e-16,False,False,unchanged
dmv.211,1789562,False,,1748065.3350625823,1748065.335062582,,1.0237386235543262,1.33193330354288e-16,False,False,unchanged
dmv.212,475755,False,,588134.6808498526,588134.6808498525,,1.2362133468904217,1.979399032526276e-16,False,False,unchanged
dmv.213,444807,False,,429323.9220458959,429323.92204589583,,1.0360638603139587,1.3557982195840664e-16,False,False,unchanged
dmv.214,9662878,False,,9172912.231878584,9172912.231878584,,1.0534144179880671,0.0,False,False,unchanged
dmv.215,642369,False,,627971.7936473973,627971.7936473974,,1.0229265175573898,1.8538304268535563e-16,False,False,unchanged
dmv.216,11359107,False,,11458928.708333332,11458928.708333336,,1.008787813014996,3.2509935206706995e-16,False,False,unchanged
dmv.217,713411,False,,745625.0574361674,745625.0574361673,,1.0451549771957083,1.5613118237633947e-16,False,False,unchanged
dmv.218,2991972,False,,3011804.7160185226,3011804.7160185226,,1.0066286435897538,0.0,False,False,unchanged
dmv.219,11381623,False,,11471381.004894001,11471381.004894003,,1.007886221929333,1.62373226766359e-16,False,False,unchanged
dmv.220,9586030,False,,9528298.28831121,9528298.28831121,,1.0060589740100405,0.0,False,False,unchanged
dmv.221,10374159,False,,10502481.557192331,10502481.557192331,,1.012369441917396,0.0,False,False,unchanged
dmv.222,711601,False,,744083.4074861151,744083.407486115,,1.0456469390657337,1.5645466711889714e-16,False,False,unchanged
dmv.223,112512,False,,143043.89502652848,143043.89502652848,,1.2713656767858403,0.0,False,False,unchanged
dmv.224,739219,False,,932364.3760814912,932364.3760814912,,1.261283024491377,0.0,False,False,unchanged
dmv.225,716188,False,,655279.5921874137,655279.5921874138,,1.092950259002063,1.7765748119565936e-16,False,False,unchanged
dmv.226,10350680,False,,10381700.76705612,10381700.767056122,,1.0029969786580322,1.7941618536546746e-16,False,False,unchanged
dmv.227,825909,False,,883100.6627604917,883100.6627604917,,1.0692469300618974,0.0,False,False,unchanged
dmv.228,5092575,False,,5146505.376426342,5146505.376426342,,1.0105900014091775,0.0,False,False,unchanged
dmv.229,10606196,False,,10637529.783256982,10637529.783256978,,1.0029542904220308,3.502025728120981e-16,False,False,unchanged
dmv.230,3914748,False,,3929106.6873114076,3929106.6873114053,,1.0036678445998075,5.925790826850521e-16,False,False,unchanged
dmv.231,11450259,False,,11538268.665386891,11538268.66538689,,1.0076862597943759,1.6143194470922825e-16,False,False,unchanged
dmv.232,5851726,False,,6042682.228402676,6042682.228402676,,1.0326324623542995,0.0,False,False,unchanged
dmv.233,11188726,False,,11287580.241666667,11287580.241666667,,1.0088351651176968,0.0,False,False,unchanged
dmv.234,251243,False,,256536.5921982517,256536.59219825166,,1.0210696106886628,1.134490413525188e-16,False,False,unchanged
dmv.235,4329178,False,,4319721.936377792,4319721.936377792,,1.0021890445175592,0.0,False,False,unchanged
dmv.236,22520,False,,13424.910451069576,13424.910451069576,,1.6774786008502431,0.0,False,False,unchanged
dmv.237,7303,False,,9930.940649552931,9930.940649552927,,1.3598439887105205,3.663277161217843e-16,False,False,unchanged
dmv.238,8119426,False,,8278563.289178081,8278563.289178083,,1.0195995738095378,2.2499618401973773e-16,False,False,unchanged
dmv.239,8351007,False,,7743221.239868648,7743221.239868648,,1.0784926248783848,0.0,False,False,unchanged
dmv.240,9618216,False,,9624127.884124193,9624127.884124191,,1.0006146549551593,1.935391104168043e-16,False,False,unchanged
dmv.241,172908,False,,100829.6704776728,100829.6704776728,,1.714852376099829,0.0,False,False,unchanged
dmv.242,10572343,False,,10645782.142935488,10645782.142935487,,1.0069463450945064,1.7496555201131967e-16,False,False,unchanged
dmv.243,295565,False,,130172.71463244884,130172.71463244886,,2.270560315458943,1.1178928909530029e-16,False,False,unchanged
dmv.244,602420,False,,765672.7453844844,765672.7453844843,,1.2709948962260291,1.520431836299418e-16,False,False,unchanged
dmv.245,1232440,False,,1072114.364116271,1072114.364116271,,1.1495415426281348,0.0,False,False,unchanged
dmv.246,5179,False,,1801.2416711901833,1801.2416711901833,,2.8752388326536655,0.0,False,False,unchanged
dmv.247,515529,False,,537385.9885684132,537385.9885684132,,1.0423972047516497,0.0,False,True,fd
dmv.248,10931786,False,,11049653.720715586,11049653.720715586,,1.010782110143355,0.0,False,False,unchanged
dmv.249,203604,False,,286015.4338074509,286015.43380745087,,1.404763333762848,2.0351230749545328e-16,False,False,unchanged
dmv.250,445775,False,,501990.17862766597,501990.17862766853,,1.1261066202179708,5.1019665109667185e-15,False,False,unchanged
dmv.251,6171877,False,,6271115.483245043,6271115.483245043,,1.0160791414419055,0.0,False,False,unchanged
dmv.252,11359553,False,,11439563.592515945,11439563.592515945,,1.0070434631112637,0.0,False,False,unchanged
dmv.253,11345257,False,,11439843.28200135,11439843.28200135,,1.0083370770711806,0.0,False,False,unchanged
dmv.254,138422,False,,48608.14871073713,48608.14871073717,,2.847711827573136,8.98115785994897e-16,False,False,unchanged
dmv.255,42,False,,728.1905219426545,728.1905219426546,,17.3378695700632,1.5612238047032548e-16,False,False,unchanged
dmv.256,28214,False,,23487.599966910053,23487.59996691004,,1.20122958666482,6.195573514904877e-16,False,False,unchanged
dmv.257,6007947,False,,6241820.512783291,6241820.512783294,,1.0389273595095447,4.476206449904109e-16,False,False,unchanged
dmv.258,446312,False,,424466.4683330555,424466.4683330555,,1.0514658596066144,0.0,False,False,unchanged
dmv.259,9900275,False,,10093213.588336479,10093213.58833648,,1.0194882049575875,1.8454431117789811e-16,False,False,unchanged
dmv.260,2519257,False,,2555260.4833233096,2555260.4833233114,,1.0142913102249234,7.28945311598309e-16,False,False,unchanged
dmv.261,3431737,False,,3416564.673118235,3416564.6731182337,,1.004440813604713,4.0888553139789307e-16,False,False,unchanged
dmv.262,3233031,False,,3383670.191456364,3383670.191456364,,1.0465937974168402,0.0,False,False,unchanged
dmv.263,3779494,False,,3772867.6743581686,3772867.674358168,,1.001756310110441,1.234236998219018e-16,False,False,unchanged
dmv.264,34357,False,,21468.486965544264,21468.486965544264,,1.6003456626981254,0.0,False,False,unchanged
dmv.265,2848,False,,17413.081458561315,17413.081458561315,,6.11414377056226,0.0,False,False,unchanged
dmv.266,10978459,False,,11080454.344969446,11080454.344969444,,1.0092904974158436,1.6810187481857212e-16,False,False,unchanged
dmv.267,3141872,False,,3228129.494088988,3228129.4940889874,,1.0274541719360266,1.4425111760863665e-16,False,False,unchanged
dmv.268,473630,False,,875978.8850241113,875978.8850241114,,1.8495004223214562,1.3289740633843071e-16,False,False,unchanged
dmv.269,6533508,False,,6550828.891980699,6550828.891980699,,1.002651086059847,0.0,False,False,unchanged
dmv.270,269580,False,,375534.0301041077,375534.03010410775,,1.3930337195048137,1.549996970909154e-16,False,False,unchanged
dmv.271,2063151,False,,2089498.7627237404,2089498.7627237407,,1.0127706419567644,1.114289454521457e-16,False,False,unchanged
dmv.272,10905073,False,,11043349.213014355,11043349.21301436,,1.0126799896721788,5.060000675436039e-16,False,False,unchanged
dmv.273,2655146,False,,2678522.466491176,2678522.466491177,,1.0088042113281814,5.215501752924421e-16,False,False,unchanged
dmv.274,10961607,False,,11067092.82789652,11067092.827896522,,1.0096232083394816,1.6830482749144723e-16,False,False,unchanged
dmv.275,1222611,False,,1223274.388856893,1223274.388856893,,1.0005426001049336,0.0,False,False,unchanged
dmv.276,8362188,False,,8488068.042388422,8488068.042388424,,1.0150534815036953,2.1944276835778459e-16,False,False,unchanged
dmv.277,5216482,False,,5349083.305851308,5349083.305851309,,1.0254196805148197,1.7410881853283423e-16,False,False,unchanged
dmv.278,2890525,False,,2994045.9263066957,2994045.9263066947,,1.0358138837431594,3.110582127122918e-16,False,False,unchanged
dmv.279,6318522,False,,6336698.337526704,6336698.337526703,,1.0028766755147334,1.4697284374420543e-16,False,False,unchanged
dmv.280,11436566,False,,11491896.558428502,11491896.558428498,,1.0048380395328897,3.241667099526471e-16,False,False,unchanged
dmv.281,8432560,False,,8469810.510532785,8469810.510532785,,1.004417461664404,0.0,False,False,unchanged
dmv.282,6530349,False,,6539948.944381336,6539948.944381335,,1.0014700507402186,1.4240517510700226e-16,False,False,unchanged
dmv.283,10505657,False,,10590601.03878285,10590601.038782852,,1.0080855522679686,1.758771898223659e-16,False,False,unchanged
dmv.284,6114244,False,,6350849.481747554,6350849.481747555,,1.0386974222401908,1.4664535465564328e-16,False,False,unchanged
dmv.285,61481,False,,35779.38976110492,35779.38976110491,,1.7183356231199562,2.0335611263255752e-16,False,False,unchanged
dmv.286,1003389,False,,973258.490232245,973258.490232245,,1.0309583836875291,0.0,False,False,unchanged
dmv.287,11015919,False,,11124040.376918787,11124040.376918787,,1.0098150119766482,0.0,False,False,unchanged
dmv.288,509153,False,,95473.47053601971,95473.47053601971,,5.332926488808318,0.0,False,False,unchanged
dmv.289,11491112,False,,11582204.86928141,11582204.86928141,,1.0079272457949595,0.0,False,False,unchanged
dmv.290,7048431,False,,7173663.11547968,7173663.115479679,,1.0177673748213865,1.2982524543225697e-16,False,False,unchanged
dmv.291,6094912,False,,6427208.254611851,6427208.25461185,,1.054520271106761,1.449031270998893e-16,False,False,unchanged
dmv.292,10598680,False,,10670226.016024781,10670226.016024781,,1.006750464777197,0.0,False,False,unchanged
dmv.293,10529464,False,,10639571.765741706,10639571.765741706,,1.0104571102329336,0.0,False,False,unchanged
dmv.294,346836,False,,233321.66419700152,233321.66419700155,,1.4865143414507553,1.2473694012468698e-16,False,False,unchanged
dmv.295,543395,False,,523539.3482848867,523539.34828488674,,1.037925805921103,1.1118106232923182e-16,False,False,unchanged
dmv.296,1015169,False,,963150.17143723,963150.17143723,,1.0540090529030863,0.0,False,False,unchanged
dmv.297,1461819,False,,1327861.1610441972,1327861.1610441972,,1.1008824136782958,0.0,False,False,unchanged
dmv.298,657781,False,,611251.7251055851,611251.725105585,,1.0761212982857065,1.9045397672591556e-16,False,False,unchanged
dmv.299,1509663,False,,1615756.9709337472,1615756.9709337475,,1.0702765921492063,1.4410003969799777e-16,False,False,unchanged
dmv.300,11044938,False,,11136504.958984109,11136504.958984109,,1.008290400451692,0.0,False,False,unchanged
dmv.301,2463880,False,,2564450.5280078016,2564450.5280078026,,1.0408179489292504,3.6316652025218747e-16,False,False,unchanged
dmv.302,18938,False,,16128.903001969791,16128.903001969791,,1.1741654096181953,0.0,False,False,unchanged
dmv.303,306210,False,,353796.012618742,353796.012618742,,1.1554031959071944,0.0,False,False,unchanged
dmv.304,10639541,False,,10706057.723177943,10706057.723177943,,1.0062518414260486,0.0,False,False,unchanged
dmv.305,5541129,False,,6009330.6720804265,6009330.672080427,,1.0844957177644532,1.5497941874665638e-16,False,False,unchanged
dmv.306,10290119,False,,10696007.014556939,10696007.014556937,,1.0394444432136245,1.7414397229694728e-16,False,False,unchanged
dmv.307,62134,False,,121385.20605329711,121385.20605329711,,1.9536035995316108,0.0,False,False,unchanged
dmv.308,2881713,False,,2831927.6934474795,2831927.6934474795,,1.0175800062507647,0.0,False,False,unchanged
dmv.309,10395932,False,,10319089.52005365,10319089.520053651,,1.0074466337167653,1.8050479604922284e-16,False,False,unchanged
dmv.310,1161426,False,,1152798.8810518787,1152798.8810518787,,1.0074836288358031,0.0,False,False,unchanged
dmv.311,9691441,False,,9788529.627534565,9788529.627534568,,1.0100179764324588,3.8057710812693334e-16,False,False,unchanged
dmv.312,1153773,False,,1044742.4462258114,1044742.4462258114,,1.104361179320384,0.0,False,False,unchanged
dmv.313,10498745,False,,10575126.437998192,10575126.437998194,,1.0072752922371382,1.761345512180509e-16,False,False,unchanged
